Area Codes,All Ages
E01022627,"2,232"
E01022630,"2,265"
E01022642,"1,117"
E01032663,"2,439"
E01022583,"1,703"
E01022584,"1,756"
E01022585,"1,780"
E01022586,"1,711"
E01022587,"1,850"
E01022616,"1,708"
E01022617,"1,662"
E01022618,"1,824"
E01022631,"1,331"
E01022632,"1,171"
E01022592,"2,321"
E01022597,"2,856"
E01022619,"1,253"
E01022624,"2,254"
E01022625,"2,738"
E01022620,"1,122"
E01022621,"1,480"
E01022622,"1,365"
E01022623,"2,254"
E01032664,"1,164"
E01032665,"1,347"
E01022588,"1,994"
E01022589,"1,908"
E01022590,"1,456"
E01022607,"1,139"
E01022608,"1,324"
E01022606,"2,343"
E01022611,"1,539"
E01022613,"1,451"
E01022614,"1,067"
E01022610,"1,579"
E01022628,"1,195"
E01022629,"1,349"
E01032615,"1,146"
E01032616,"1,486"
E01022599,"1,391"
E01022600,"1,492"
E01022601,"1,401"
E01022602,"1,243"
E01032625,"1,147"
E07000086,"129,027"
E01022705,"1,624"
E01022706,"1,692"
E01022707,"2,004"
E01022708,"1,802"
E01022709,"1,746"
E01022659,"1,587"
E01022660,"1,523"
E01022675,"1,377"
E01022676,"1,596"
E01022704,"1,831"
E01022661,"1,727"
E01022662,"1,296"
E01022663,"1,683"
E01022664,"1,513"
E01022665,"1,510"
E01022648,"1,224"
E01022667,"1,476"
E01022672,"1,587"
E01022673,"2,225"
E01022674,"1,633"
E01022643,"1,573"
E01022644,"1,266"
E01022646,"1,497"
E01022647,"1,502"
E01022649,"1,716"
E01022650,"1,100"
E01022668,"3,352"
E01022677,"2,410"
E01022678,"1,936"
E01022680,"1,823"
E01022681,"1,746"
E01022666,"2,206"
E01022669,"1,836"
E01022670,"1,591"
E01022671,"1,569"
E01022679,"1,923"
E01022645,"1,177"
E01022682,"1,372"
E01022683,"1,385"
E01022684,"1,439"
E01022685,"1,115"
E01022686,"1,690"
E01022687,"1,699"
E01022713,"1,808"
E01022714,"1,649"
E01022715,"1,664"
E01022716,"1,500"
E01022717,"1,201"
E01022718,"1,560"
E01022719,"1,538"
E01022653,"1,449"
E01022691,"1,617"
E01022692,"3,662"
E01022693,"1,560"
E01022694,"1,876"
E01022652,"1,788"
E01022695,"1,358"
E01022700,"1,526"
E01022701,"1,083"
E01022703,"1,482"
E01022651,"1,859"
E01022696,"1,607"
E01022697,"1,592"
E01022698,"1,695"
E01022699,"1,870"
E01022702,"1,352"
E01022654,"1,394"
E01022655,"1,602"
E01022656,"1,528"
E01022657,"1,724"
E01022658,"1,681"
E01022710,"1,983"
E01022711,"1,809"
E01022712,"1,716"
E01022688,"2,185"
E01022689,"1,525"
E01022690,"2,005"
E07000087,"114,799"
E01022758,"1,859"
E01022771,"1,665"
E01022772,"2,638"
E01022773,"1,542"
E01022774,"2,008"
E01022749,"1,349"
E01022753,"1,304"
E01022754,"2,070"
E01022780,"1,656"
E01022787,"1,352"
E01022788,"1,319"
E01022730,"1,476"
E01022731,"1,314"
E01022732,"1,569"
E01022733,"1,721"
E01022734,"1,334"
E01022720,"1,350"
E01022725,"1,344"
E01022726,"1,504"
E01022727,"1,559"
E01022729,"1,197"
E01022743,"1,823"
E01022750,"1,525"
E01022751,"1,574"
E01022752,"1,460"
E01022757,"1,640"
E01022790,"1,763"
E01022755,"1,536"
E01022756,"1,410"
E01022791,"2,050"
E01022792,"1,552"
E01022793,"1,753"
E01022781,"1,370"
E01022782,"1,481"
E01022785,"1,507"
E01022786,"2,034"
E01022789,"1,554"
E01022721,"1,536"
E01022722,"1,756"
E01022723,"1,523"
E01022724,"1,451"
E01022737,"1,643"
E01022766,"1,340"
E01022769,"1,311"
E01022740,"1,626"
E01022741,"1,426"
E01022742,"1,692"
E01022783,"1,502"
E01022784,"1,406"
E01022759,"1,571"
E01022763,"1,536"
E01022765,"1,770"
E01022768,"1,386"
E01022770,"1,747"
E01022728,"1,864"
E01022735,"1,429"
E01022736,"1,542"
E01022738,"1,116"
E01022739,"1,747"
E01022760,"1,579"
E01022761,"1,517"
E01022762,"1,511"
E01022764,"1,591"
E01022767,"1,264"
E01022776,"1,496"
E01022777,"1,572"
E01022778,"1,465"
E01032877,"2,490"
E01022744,"1,307"
E01022745,"1,537"
E01022746,"1,728"
E01022747,"1,243"
E01022748,"1,417"
E07000088,"84,672"
E01022800,"1,677"
E01022801,"1,556"
E01022802,"1,562"
E01022803,"1,668"
E01022836,"1,407"
E01022804,"1,533"
E01022805,"1,467"
E01022834,"1,343"
E01022835,"1,480"
E01022840,"1,623"
E01022813,"1,393"
E01022814,"1,665"
E01022815,"1,593"
E01022823,"1,512"
E01022825,"1,447"
E01022819,"1,665"
E01022820,"1,837"
E01022841,"1,649"
E01022842,"1,658"
E01032882,"2,542"
E01022807,"1,553"
E01022816,"1,450"
E01022817,"1,806"
E01022818,"1,526"
E01022824,"2,727"
E01022826,"1,555"
E01022828,"1,348"
E01022829,"2,134"
E01022830,"1,450"
E01032880,"1,409"
E01032881,"1,786"
E01032883,"1,422"
E01022806,"1,495"
E01022832,"1,725"
E01022839,"1,364"
E01032884,"2,483"
E01022810,"1,576"
E01022811,"2,565"
E01022833,"1,905"
E01022843,"1,607"
E01032878,"1,182"
E01032879,"1,265"
E01022794,"1,530"
E01022795,"1,589"
E01022796,"1,306"
E01022837,"1,584"
E01022838,"1,307"
E01022797,"1,103"
E01022798,"1,223"
E01022799,"1,405"
E01022812,"1,237"
E01022831,"1,363"
E01022845,"1,415"
E07000089,"93,912"
E01022890,"1,463"
E01022891,"1,690"
E01022892,"1,842"
E01022893,"1,602"
E01022894,"1,454"
E01022859,"1,662"
E01022895,"1,793"
E01022896,"1,544"
E01022897,"1,686"
E01022898,"1,531"
E01022846,"1,314"
E01022847,"1,700"
E01022848,"1,560"
E01022874,"1,318"
E01022875,"1,458"
E01022876,"1,493"
E01022877,"1,468"
E01022858,"1,116"
E01022878,"1,710"
E01022879,"1,881"
E01022880,"1,898"
E01022860,"1,991"
E01022862,"2,037"
E01022867,"1,461"
E01032852,"1,859"
E01032853,"1,849"
E01032854,"1,855"
E01032857,965
E01022881,"2,416"
E01022882,"1,521"
E01022883,"1,343"
E01022884,"1,567"
E01022885,"1,481"
E01022861,"1,688"
E01022863,"1,580"
E01022865,"1,655"
E01022868,"1,715"
E01022870,"1,473"
E01022864,"1,411"
E01022871,"1,432"
E01022872,"1,856"
E01022873,"2,433"
E01022887,"1,444"
E01022849,"1,736"
E01022850,"1,574"
E01022851,"1,705"
E01022853,"1,901"
E01022869,"1,520"
E01022852,"1,833"
E01022854,"1,730"
E01022855,"1,288"
E01022856,"1,505"
E01022857,"2,064"
E01022888,"1,705"
E01022889,"1,450"
E01032855,"1,333"
E01032856,"2,353"
E07000090,"122,927"
E01022930,"1,760"
E01022931,"1,624"
E01022935,"1,487"
E01022975,"1,642"
E01022976,"1,464"
E01022922,"1,469"
E01022971,"1,525"
E01022972,"1,757"
E01022974,"1,422"
E01022959,"1,447"
E01022962,"1,526"
E01022965,"1,540"
E01022973,"2,064"
E01022901,"2,023"
E01022902,"1,645"
E01022966,"1,405"
E01022967,"1,331"
E01022960,"1,421"
E01022961,"1,356"
E01022963,"1,412"
E01022964,"1,369"
E01022903,"1,774"
E01022906,"1,442"
E01022968,"1,407"
E01022969,"1,647"
E01022913,"1,315"
E01022914,"1,261"
E01022915,"1,536"
E01022916,"1,579"
E01022917,"1,229"
E01022900,"1,917"
E01022904,"2,023"
E01022905,"1,775"
E01022908,"1,377"
E01022970,"2,016"
E01022947,"1,708"
E01022948,"1,577"
E01022949,"1,584"
E01022950,"1,657"
E01022951,"1,414"
E01022952,"1,464"
E01022924,"1,581"
E01022925,"2,013"
E01022926,"1,485"
E01022927,"1,581"
E01022928,"1,717"
E01022929,"1,511"
E01022953,"2,128"
E01022954,"1,533"
E01022955,"1,509"
E01022956,"1,214"
E01022957,"1,257"
E01022958,"1,706"
E01022937,"1,370"
E01022943,"1,520"
E01022944,"1,307"
E01022946,"1,803"
E01022940,"1,581"
E01022942,"1,617"
E01022945,"2,329"
E01022936,"1,492"
E01022938,"1,471"
E01022939,"1,617"
E01022941,"1,526"
E01022899,"1,403"
E01022907,"1,510"
E01022909,"1,543"
E01022910,"1,433"
E01022911,"1,516"
E01032605,"1,396"
E01022919,"1,601"
E01022933,"1,709"
E01022934,"1,869"
E01032618,"1,467"
E01022918,"1,515"
E01022920,"1,553"
E01022921,"1,547"
E01032617,"1,606"
E07000091,"179,023"
E01023011,"1,538"
E01023012,"1,363"
E01023021,"1,610"
E01023022,"1,810"
E01023023,"1,723"
E01023024,"1,534"
E01023025,"1,310"
E01023076,"1,406"
E01023082,"1,446"
E01023083,"1,501"
E01023088,"1,668"
E01023073,"1,413"
E01023080,"1,441"
E01023081,"2,120"
E01023089,"1,534"
E01023090,"1,904"
E01023074,"1,491"
E01023077,"1,698"
E01023078,"1,445"
E01023079,"1,767"
E01023085,"1,526"
E01023072,"1,318"
E01023075,"1,389"
E01023084,"1,500"
E01023086,"1,581"
E01023087,"1,526"
E01022977,"1,459"
E01022978,"1,541"
E01022979,"1,191"
E01022980,"1,536"
E01022992,"1,060"
E01022993,"1,387"
E01023045,"1,631"
E01023046,"1,480"
E01023007,"1,144"
E01023010,"1,509"
E01023047,"1,284"
E01023048,"1,359"
E01023049,"1,681"
E01023050,"1,791"
E01023008,"1,655"
E01023009,"1,496"
E01023038,"1,452"
E01023039,"1,379"
E01023040,"1,461"
E01023026,"1,184"
E01023062,"1,467"
E01023064,"1,373"
E01023066,"1,707"
E01023067,"1,543"
E01023003,"1,732"
E01023004,"1,807"
E01023005,"1,473"
E01023006,"1,459"
E01023028,"2,063"
E01023037,"1,969"
E01023065,"1,728"
E01023068,"1,384"
E01023069,"1,620"
E01023070,"1,829"
E01023071,"1,394"
E01023029,"1,699"
E01023030,"1,308"
E01023032,"1,322"
E01023033,"1,377"
E01023013,"1,491"
E01023014,"1,721"
E01023015,"1,483"
E01023016,"1,356"
E01023027,"1,443"
E01023031,"1,223"
E01022989,"1,860"
E01022991,"2,149"
E01022998,"1,777"
E01023000,"1,852"
E01022994,"1,578"
E01022995,"1,398"
E01022996,"1,259"
E01022997,"1,359"
E01023063,"1,254"
E01022990,"1,570"
E01022999,"2,236"
E01023041,"1,620"
E01023042,"1,574"
E01023043,"1,776"
E01022984,"1,520"
E01022985,"1,222"
E01023020,"1,441"
E01023034,"1,839"
E01023035,"1,815"
E01023036,"1,989"
E01023001,"1,826"
E01023002,"1,769"
E01023058,"1,513"
E01023060,"1,440"
E01023061,"1,492"
E01023017,"1,965"
E01023018,"1,451"
E01023019,"1,503"
E01023055,"1,281"
E01022986,"1,435"
E01022988,"1,577"
E01023054,"1,765"
E01023056,"1,587"
E01023057,"1,740"
E01022981,"1,950"
E01022982,"1,938"
E01022983,"1,672"
E01022987,"2,000"
E01023044,"1,106"
E01023051,"1,532"
E01023052,"1,687"
E01023053,"1,746"
E01023059,"1,747"
E07000092,"95,342"
E01023099,"1,703"
E01023104,"1,655"
E01023106,"1,562"
E01023121,"2,005"
E01023105,"1,639"
E01023119,"1,337"
E01023120,"1,821"
E01023122,"1,455"
E01023146,"1,329"
E01023100,"1,210"
E01023101,"1,258"
E01023102,"1,328"
E01023134,"1,779"
E01023147,"1,483"
E01023096,"2,204"
E01023097,"1,468"
E01023103,"1,587"
E01023111,"1,900"
E01023112,"1,238"
E01023092,"1,413"
E01023093,"1,340"
E01023132,"1,597"
E01023133,"1,359"
E01023135,"2,413"
E01023091,"1,769"
E01023094,"1,314"
E01023095,"1,944"
E01023098,"1,637"
E01023148,"1,333"
E01023149,"1,332"
E01023113,"1,766"
E01023114,"1,504"
E01023136,"2,170"
E01023137,"1,318"
E01023138,"1,438"
E01023139,"1,293"
E01023140,"1,736"
E01023141,"2,812"
E01023142,"2,109"
E01023143,"2,042"
E01023144,"1,807"
E01023118,"1,825"
E01023124,"1,279"
E01023125,"2,429"
E01032858,"2,046"
E01023128,"1,391"
E01023129,"1,348"
E01023130,"1,339"
E01023131,"1,469"
E01023145,"2,109"
E01023109,"1,555"
E01023115,"1,343"
E01023116,"1,855"
E01023117,"1,814"
E01023107,"1,439"
E01023108,"1,398"
E01023110,"1,780"
E01023123,"1,516"
E07000093,"120,712"
E01023165,"2,127"
E01023169,"1,887"
E01023181,"1,410"
E01023182,"1,624"
E01023153,"1,733"
E01023154,"1,712"
E01023156,"1,420"
E01023157,"1,400"
E01023205,"1,381"
E01023155,"4,339"
E01023201,"3,188"
E01023202,"1,881"
E01023215,"1,703"
E01023219,"1,471"
E01023179,"1,953"
E01023183,"1,524"
E01023190,"1,274"
E01023203,"1,492"
E01023204,"1,750"
E01023180,"1,688"
E01023186,"1,690"
E01023189,"1,662"
E01023196,"1,652"
E01032870,"1,958"
E01032871,"1,486"
E01023187,"1,635"
E01023188,"1,330"
E01023216,"1,882"
E01023217,"1,616"
E01023218,"1,493"
E01023159,"2,285"
E01023195,"2,231"
E01023197,"1,571"
E01023198,"1,399"
E01023160,"1,452"
E01023168,"1,469"
E01023178,"2,312"
E01023166,"1,489"
E01023167,"1,621"
E01023177,"2,243"
E01023184,"1,391"
E01023185,"1,239"
E01023174,"1,714"
E01023175,"1,613"
E01023176,"1,501"
E01023207,"1,532"
E01023208,"1,115"
E01023209,"1,319"
E01023150,"1,547"
E01023151,"1,376"
E01023152,"1,676"
E01023206,"1,110"
E01023158,"2,188"
E01023191,"1,819"
E01023192,"1,898"
E01023193,"1,591"
E01023194,"1,451"
E01023200,"1,499"
E01023162,"1,811"
E01023163,"1,656"
E01023164,"1,573"
E01023199,"2,661"
E01023210,"1,582"
E01023211,"1,929"
E01023212,"1,470"
E01023213,"1,355"
E01023214,"1,278"
E01023170,"1,815"
E01023171,"1,613"
E01023172,"1,459"
E01023173,"1,498"
E07000094,"120,696"
E01023286,"1,494"
E01023287,"2,844"
E01023288,"1,501"
E01023236,"1,961"
E01023237,"1,415"
E01023238,"1,721"
E01023239,"1,697"
E01023240,"2,203"
E01023241,"1,428"
E01023248,"1,668"
E01023253,"1,838"
E01023274,"1,863"
E01023225,"2,287"
E01023278,"1,595"
E01023279,"1,474"
E01023280,"1,469"
E01023281,"1,750"
E01023247,"1,524"
E01023249,"1,276"
E01023250,"1,790"
E01023268,"1,323"
E01023269,"2,211"
E01023270,"1,629"
E01023251,"1,267"
E01023255,"1,823"
E01023256,"1,533"
E01023257,"1,498"
E01023258,"1,733"
E01023252,"1,874"
E01023254,"1,892"
E01023263,"1,545"
E01023264,"2,051"
E01023265,"1,816"
E01023267,"1,317"
E01023260,"1,662"
E01023261,"1,523"
E01023262,"1,518"
E01023266,"1,886"
E01023229,"2,108"
E01023242,"1,200"
E01023243,"1,277"
E01023244,"1,521"
E01023259,"1,622"
E01023226,"1,681"
E01023227,"1,934"
E01023228,"2,025"
E01023230,"2,267"
E01023246,"1,415"
E01023235,"2,088"
E01023275,"1,464"
E01023276,"1,543"
E01023277,"1,258"
E01023282,"1,987"
E01023220,"2,058"
E01023221,"1,703"
E01023222,"1,602"
E01023223,"1,497"
E01023272,"1,236"
E01023273,"1,566"
E01023245,"2,379"
E01023271,"1,237"
E01023284,"2,957"
E01023285,"1,666"
E01032859,"1,804"
E01032860,"1,630"
E01023224,"1,840"
E01023231,"1,700"
E01023232,"2,257"
E01023233,"1,602"
E01023234,"1,673"
E07000105,"124,250"
E01023987,"1,078"
E01023988,"1,443"
E01024040,"1,273"
E01024041,"1,192"
E01032810,"1,584"
E01032812,"1,779"
E01023985,"1,117"
E01023986,"1,285"
E01023989,"1,202"
E01023990,"1,268"
E01024033,"1,747"
E01024035,"1,085"
E01023983,"1,372"
E01023999,"2,266"
E01032811,"1,627"
E01032822,"1,446"
E01023980,"1,155"
E01023981,"1,416"
E01023984,"1,241"
E01023992,"1,574"
E01023993,"1,460"
E01024021,"1,297"
E01024022,"1,415"
E01032820,"1,752"
E01032821,"2,411"
E01023973,"2,353"
E01024002,"1,456"
E01024023,"2,625"
E01024027,"1,761"
E01024029,"2,431"
E01023972,"1,299"
E01023995,"1,233"
E01023996,"1,309"
E01024003,"1,832"
E01024004,"1,681"
E01024005,"1,591"
E01023974,"1,329"
E01023975,"1,703"
E01023977,"1,179"
E01024016,"1,340"
E01024017,"1,909"
E01024028,"1,809"
E01023976,"1,780"
E01024019,"1,618"
E01024020,"2,216"
E01032816,"1,918"
E01032823,"1,940"
E01024001,"1,569"
E01024006,"1,427"
E01024008,"2,071"
E01032815,"1,118"
E01032817,"1,313"
E01032818,"1,577"
E01032819,"1,993"
E01032824,"1,550"
E01024013,"1,727"
E01024014,"1,839"
E01024015,"1,648"
E01024034,"2,990"
E01023978,"1,318"
E01023979,"1,331"
E01024032,"1,769"
E01024036,"1,417"
E01024031,"1,476"
E01024038,"1,968"
E01024039,"1,514"
E01032813,"2,012"
E01032814,"1,984"
E01024009,"1,134"
E01024010,"1,282"
E01024011,"1,339"
E01024012,"1,023"
E01024024,"2,186"
E01024025,"1,167"
E01023997,"1,489"
E01023998,"1,162"
E01024026,"1,229"
E01024037,"1,831"
E07000106,"159,965"
E01024078,"1,894"
E01024080,"1,319"
E01024081,"1,633"
E01024082,"1,533"
E01024095,"1,584"
E01024094,"2,500"
E01024096,"1,769"
E01024097,"1,535"
E01024098,"1,569"
E01024064,"2,404"
E01024066,"1,630"
E01024079,"1,687"
E01024083,"1,391"
E01024118,"1,809"
E01024059,"1,588"
E01024065,"2,082"
E01024117,"1,452"
E01024119,"1,668"
E01024120,"1,570"
E01024056,"1,963"
E01024057,"1,841"
E01024058,"1,689"
E01024114,"1,761"
E01024115,"1,441"
E01024073,"2,606"
E01024074,"1,490"
E01024075,"1,727"
E01024076,"1,840"
E01024077,"1,481"
E01024055,"1,539"
E01024061,"1,585"
E01024063,"1,581"
E01024071,"1,732"
E01024116,"1,568"
E01024060,"1,561"
E01024069,"1,469"
E01024070,"1,364"
E01024072,"1,231"
E01024106,"1,576"
E01024062,"1,952"
E01024105,"1,614"
E01024107,"1,519"
E01024108,"1,276"
E01024109,"2,390"
E01024084,"1,176"
E01024085,"1,671"
E01024086,"2,283"
E01024087,"1,243"
E01024091,"1,434"
E01024110,"1,305"
E01024111,"1,542"
E01024112,"1,549"
E01024113,"1,506"
E01024067,"1,152"
E01024068,"1,664"
E01024123,"1,765"
E01032809,"6,452"
E01024099,"1,662"
E01024100,"1,986"
E01024101,"2,072"
E01024102,"2,019"
E01024103,"1,809"
E01024047,975
E01024049,"1,603"
E01024090,"2,871"
E01024092,"1,814"
E01024093,"1,861"
E01024044,"2,279"
E01024045,"1,686"
E01024046,"2,358"
E01024048,"1,784"
E01024131,"1,540"
E01024052,"2,430"
E01024053,"2,024"
E01024054,"1,815"
E01024127,"1,558"
E01024042,"1,431"
E01024043,"1,413"
E01024088,"1,508"
E01024089,"1,197"
E01024128,"1,829"
E01024129,"2,052"
E01024130,"2,985"
E01024104,"2,220"
E01024121,"1,806"
E01024122,"1,475"
E01024124,"1,640"
E01024126,"1,530"
E01032807,"1,626"
E01032808,"1,952"
E07000107,"103,892"
E01024148,"1,791"
E01024149,"4,117"
E01024154,"1,267"
E01024155,"1,672"
E01024140,"3,060"
E01024141,"1,689"
E01024143,"2,704"
E01024179,"3,097"
E01024180,"1,774"
E01024181,"1,349"
E01024182,"1,732"
E01024183,"1,308"
E01024184,"2,147"
E01024185,"2,197"
E01024142,"3,279"
E01024176,"1,810"
E01024177,"1,476"
E01024178,"1,666"
E01024156,"1,806"
E01024161,"2,038"
E01024162,"2,008"
E01024163,"1,817"
E01024164,"2,061"
E01024169,"2,068"
E01024170,"1,485"
E01024171,"1,525"
E01024172,"2,013"
E01024144,"1,459"
E01024145,"1,617"
E01024146,"1,443"
E01024147,"1,752"
E01024186,"1,342"
E01024133,"1,400"
E01024136,"1,556"
E01024137,"1,488"
E01024138,"1,956"
E01024139,"1,788"
E01024165,"1,570"
E01024166,"1,700"
E01024167,"1,943"
E01024168,"1,226"
E01024150,"1,522"
E01024151,"1,436"
E01024152,"2,917"
E01024153,"1,436"
E01024173,"1,785"
E01024187,"1,101"
E01024188,"1,380"
E01024189,"1,510"
E01024132,"1,275"
E01024134,"1,655"
E01024135,"1,490"
E01024174,"1,119"
E01024175,"1,317"
E01024157,"1,738"
E01024158,"1,943"
E01024159,"1,602"
E01024160,"1,470"
E07000108,"113,228"
E01024206,"1,791"
E01024207,"1,819"
E01024208,"1,678"
E01024209,"1,753"
E01024202,"1,950"
E01024242,"1,811"
E01024243,"1,707"
E01024244,"1,766"
E01024245,"1,795"
E01024219,"1,306"
E01024220,"1,625"
E01024221,"1,574"
E01024227,"1,506"
E01024229,"1,505"
E01024228,"1,460"
E01024230,"1,436"
E01024231,"1,444"
E01024252,"2,409"
E01024201,"1,550"
E01024217,"2,005"
E01024223,"1,534"
E01024225,"1,663"
E01024226,"1,472"
E01024190,"1,471"
E01024191,"1,749"
E01024192,"1,751"
E01024204,"1,610"
E01024218,"1,236"
E01024222,"1,595"
E01024224,"1,524"
E01024250,"1,633"
E01024251,"1,611"
E01024200,"1,729"
E01024203,"1,630"
E01024205,"1,671"
E01024255,"1,578"
E01024232,"2,028"
E01024236,"1,652"
E01024237,"1,524"
E01024253,"1,774"
E01024233,"1,602"
E01024235,"1,586"
E01024254,"2,228"
E01024256,"1,401"
E01033210,"2,505"
E01024193,"1,637"
E01024194,"1,532"
E01024195,"1,455"
E01024196,"1,570"
E01024197,"1,581"
E01024240,"1,716"
E01024241,"2,321"
E01024248,"2,121"
E01024238,"1,434"
E01024239,"1,836"
E01024247,"2,198"
E01033209,"1,112"
E01033211,"1,199"
E01024214,"1,698"
E01024215,"1,704"
E01024216,"1,515"
E01024246,"2,064"
E01024249,"2,187"
E01024198,"2,425"
E01024212,"1,523"
E01024213,"1,366"
E01024234,"1,387"
E07000109,"106,299"
E01024276,"2,680"
E01024277,"2,015"
E01024278,"2,222"
E01024279,"1,697"
E01024257,"2,186"
E01024290,"1,675"
E01024291,"1,918"
E01024295,"1,971"
E01032799,"1,549"
E01032800,"1,265"
E01024258,"1,602"
E01024261,"2,173"
E01024293,"1,772"
E01024294,"2,460"
E01024296,"3,135"
E01024262,"1,722"
E01024263,"1,600"
E01024282,"1,715"
E01024283,"1,408"
E01024284,"1,577"
E01024259,"1,545"
E01024260,"1,830"
E01024292,"1,749"
E01024313,"1,605"
E01024317,"1,680"
E01024318,"1,524"
E01024280,"2,184"
E01024281,"1,415"
E01024285,"1,407"
E01024287,"1,435"
E01024288,"1,360"
E01024308,"1,495"
E01024310,"1,523"
E01024311,"1,352"
E01024314,"1,281"
E01024315,"1,617"
E01024297,"1,544"
E01024298,"1,486"
E01024299,"1,425"
E01024309,"1,357"
E01024312,"1,304"
E01024264,"1,552"
E01024286,"1,605"
E01024316,"2,125"
E01024319,"1,641"
E01024265,"1,277"
E01024266,"1,241"
E01024267,"1,527"
E01024300,"1,505"
E01024301,"1,277"
E01024303,"1,597"
E01024304,"1,642"
E01024305,"1,715"
E01024306,"1,762"
E01024307,"1,462"
E01024268,"1,572"
E01024269,"1,841"
E01024270,"1,507"
E01024271,"1,447"
E01024272,"1,580"
E01024273,"1,597"
E01024274,"1,519"
E01024275,"1,362"
E01024302,"1,486"
E07000110,"164,499"
E01024333,"1,400"
E01024334,"1,075"
E01024335,"1,581"
E01024338,"1,350"
E01024347,"1,738"
E01024353,"1,922"
E01024354,"1,507"
E01024355,"1,999"
E01024385,"1,736"
E01024386,"1,894"
E01024320,"1,242"
E01024321,"1,708"
E01024322,"1,146"
E01024323,"1,377"
E01024324,"1,560"
E01024341,"1,793"
E01024352,"1,880"
E01024382,"2,236"
E01024383,"2,404"
E01024384,"1,937"
E01033090,"1,579"
E01033092,"1,314"
E01024330,"1,612"
E01024336,"1,666"
E01024337,"1,465"
E01024348,"1,404"
E01024351,"1,567"
E01024339,"2,055"
E01024340,"2,360"
